Absolute Magnitude,Est Dia in KM(min),Relative Velocity km per sec,Miss Dist.(kilometers),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,hazardous
18.5,0.530340723,15.26452137,28782160,119,0,0.0188446,7.1,2458000.5,0.466962211,10.34982552,350.5850179,266.9449087,0.432487417,224.3798147,1.190239622,2457878.298,164.8010467,1.348592868,1
19.7,0.305179233,17.18667885,66864940,21,0,0.214721,3.961,2458000.5,0.312757661,31.59024452,259.5832444,821.2486878,1.179489508,156.9524127,2.253039137,2458138.922,299.3218021,0.438356865,0
23.6,0.050647146,4.861916594,21680704,11,7,0.0586503,5.632,2458000.5,0.03747285,8.208947502,75.84362787,422.6266103,1.060844989,229.8150887,1.143446058,2458152.772,230.2919821,0.851815743,0
21.7,0.121494041,9.054948133,74074496,11,3,0.297285,4.721,2458000.5,0.09520041,13.92016518,248.6955901,604.586469,1.266073909,63.87215241,1.53249922,2458110.99,294.2088654,0.595448325,0
19.8,0.291443905,12.014211,10061923,29,1,0.0438023,8.746,2458000.5,0.562443426,3.431653857,193.3116626,185.6873259,0.278712707,56.33773299,0.995237789,2458053.681,256.8947441,1.938742982,1
27.1,0.010105434,7.493718103,24439706,7,7,0.00246896,5.881,2458000.5,0.054302723,8.529770637,260.2729722,388.0675266,0.984671547,192.9880577,1.097752864,2457952.503,44.52544251,0.927673602,0
25.9,0.017561232,19.0866505,24546668,11,0,0.0107557,3.5,2458000.5,0.606013033,1.841547877,270.4954134,1101.502772,0.822381441,104.3285244,3.35228173,2458425.11,221.2263409,0.326826232,0
27.1,0.010105434,9.440650493,1840331.375,11,7,0.00243295,4.082,2458000.5,0.464450701,0.303794498,120.3926395,805.4189615,0.907294762,12.69654788,2.480982522,2458151.375,292.5632617,0.446972343,0
20.8,0.183888672,6.790961092,34205588,73,0,0.0241636,6.099,2458000.5,0.279244562,4.669720186,342.9446181,358.8360815,0.712283767,56.11674908,1.264208479,2458009.865,350.604716,1.003243594,1
20.1,0.253837029,5.416840817,38567492,89,0,0.00370865,5.992,2458000.5,0.237440124,9.843262551,138.1411061,371.1055795,0.770678638,74.06324914,1.250614804,2457916.96,81.04008574,0.97007434,1
20,0.2658,16.79701687,52972808,24,1,0.16107,4.762,2458000.5,0.240724552,20.39188594,81.33559369,577.8868991,1.030929511,67.10878398,1.684631786,2458176.307,250.4793602,0.622959269,0
18.9,0.4411182,7.762844041,35436816,83,1,0.246578,2.829,2458000.5,0.617958726,11.84099369,84.08295022,2101.705417,1.226758931,10.28610122,5.195368815,2458291.257,310.1963242,0.171289467,0
25.5,0.021113245,9.746463633,34695260,8,7,0.0190648,4.9,2458000.5,0.24378453,9.646838922,70.59812943,555.2169403,0.999743092,12.32004949,1.644326308,2457983.835,10.80581701,0.648395202,0
19.1,0.40230458,11.03359003,59985388,44,0,0.313747,4.421,2458000.5,0.24416541,21.00918294,126.311563,677.7371915,1.1413058,266.8648252,1.878682475,2458076.385,319.6916533,0.531179349,0
19.7,0.305179233,35.75330774,66323668,21,2,0.162199,4.108,2458000.5,0.752058343,19.01554678,11.49932352,680.9097243,0.375557904,327.5614894,2.653847544,2458155.059,278.2841013,0.528704448,0
24.2,0.038419789,13.57313723,10036859,10,0,0.00107446,4.864,2458000.5,0.42122328,12.14489069,123.8560336,547.0285305,0.757621146,262.0834306,1.860387217,2457883.197,77.19709398,0.658100958,0
23.7,0.048367649,9.091803392,71052464,25,3,0.0127891,5.228,2458000.5,0.234427831,11.12766212,316.2276657,484.6999451,0.924490599,296.8153997,1.490671908,2458158.223,242.8548021,0.742727544,0
20.5,0.211132445,29.55033872,51189436,31,0,0.090748,6.554,2458000.5,0.546425327,27.7526366,115.7699322,298.9664045,0.396885078,147.2420224,1.353146842,2458056.264,292.851867,1.204148676,0
23.2,0.060891262,29.01265331,74005712,20,0,0.0538023,5.732,2458000.5,0.440351037,6.614201541,208.2578962,396.2038841,0.590830044,138.9910308,1.520600811,2458024.782,337.9366765,0.908623097,0
18.8,0.46190746,30.81528105,24557434,29,0,0.0234425,3.099,2458000.5,0.826127502,11.07619088,242.1136371,1178.611203,0.379675278,119.4647378,3.987608585,2457612.314,118.5691622,0.305444237,1
25,0.02658,13.67710675,59997676,19,5,0.0659277,4.785,2458000.5,0.243145314,2.294801951,250.6461784,587.812817,1.039376565,257.7730618,1.70719179,2458244.95,210.2892365,0.612439861,0
15.38,2.231284644,11.77610652,69726368,453,0,0.0792517,4.613,2458000.5,0.354267077,20.92828008,129.7752819,607.8032269,0.906767569,254.0512717,1.901723488,2458263.943,203.9635428,0.592296954,0
19.2,0.384197891,6.95890835,68687736,185,0,0.0129128,4.898,2458000.5,0.280168469,1.621450424,69.0800245,556.5269742,0.953138607,162.8112344,1.695088279,2458153.867,260.7917226,0.646868915,1
19.7,0.305179233,9.542322025,47877992,28,0,0.265163,3.346,2458000.5,0.521836965,18.41238097,269.8934785,1266.272068,1.095288177,249.0709913,3.485944985,2457967.912,9.264792555,0.284299093,0
19.7,0.305179233,11.89747689,32462142,16,3,0.196366,7.953,2458000.5,0.489222399,13.91191851,1.282681293,218.5846495,0.362726539,265.61376,1.057564949,2457904.122,158.7308599,1.646959202,0
21.1,0.160160338,12.71018662,6538833,22,8,0.0379223,4.279,2454128.5,0.49798416,4.843713852,343.7958897,712.7288102,0.783913263,219.7008866,2.339148602,2454183.988,331.9730704,0.505100951,1
22.5,0.08405334,7.805888625,13057101,15,7,0.0409271,3.626,2458000.5,0.499472617,2.174579359,10.91932273,1071.66098,1.02581057,147.7906567,3.073108307,2458439.195,212.6305837,0.335927132,0
27.5,0.008405334,6.864616242,628226.3125,8,8,0.00415614,4.806,2454150.5,0.326066822,0.409989106,174.8732906,575.8684025,0.912921397,278.0736177,1.796312772,2454102.461,30.03139798,0.625142825,0
21.1,0.160160338,17.87622044,63137572,47,0,0.0435129,5.564,2458000.5,0.202610809,3.55553074,203.8669226,431.1782368,0.890654531,205.9893325,1.34327224,2457966.023,28.78553472,0.834921546,1
23.4,0.055533491,10.88447084,921286.0625,21,2,0.00254036,6.831,2458000.5,0.386794963,2.892604279,321.6436243,288.8841352,0.524432048,44.51354435,1.18603025,2458109.193,224.5501365,1.246174352,0
23.1,0.063760979,9.20157254,69045416,10,6,0.00496622,4.923,2458000.5,0.239557038,14.03024781,288.3868113,546.2046546,0.9944233,329.477821,1.620955761,2458099.409,294.8095357,0.659093614,0
24.4,0.035039264,10.54837908,5621079.5,10,8,0.0310549,4.578,2454132.5,0.42122404,4.440692727,300.9600656,627.0834415,0.829841383,267.0026328,2.037732392,2454192.683,325.4498542,0.57408628,0
20.4,0.22108281,17.7904092,51175676,37,0,0.165357,5.027,2457800.5,0.172884702,26.60471732,152.484938,510.3002466,1.033675655,283.6859818,1.46579608,2457664.023,96.27977722,0.705467031,0
21.2,0.152951935,10.7683273,27573692,16,7,0.0383071,4.523,2458000.5,0.474145217,12.30997488,285.9211441,629.8230413,0.756158039,293.313763,2.119761563,2457981.369,10.93507311,0.571589123,1
21.1,0.160160338,14.81361413,7791359.5,20,5,0.0494511,3.254,2458000.5,0.568150631,21.94881014,143.703516,1299.596012,1.006481008,24.12475537,3.654778596,2458063.912,342.4342571,0.27700916,1
26.2,0.015295194,10.9746826,3911512.5,7,8,0.0153377,6.067,2454153.5,0.368732393,7.56887025,332.6475544,358.9607483,0.623992248,61.35503729,1.352957753,2454076.409,77.31404746,1.002895168,0
22.9,0.069912523,7.558509234,20844428,34,3,0.0129371,4.684,2458000.5,0.327801836,11.33753765,294.254462,603.3067658,0.939270108,220.8599318,1.855352544,2457786.122,127.9217104,0.596711359,0
26.1,0.016016034,16.01183392,57528820,14,0,0.0394516,6.067,2458000.5,0.124690782,6.390692956,136.9814284,365.3215462,0.875412497,118.7268403,1.124823486,2457895.427,103.5420716,0.985433254,0
20.4,0.22108281,17.7904122,51175676,39,0,0.166702,5.027,2458000.5,0.17295575,26.60443529,152.481137,510.255542,1.033526498,283.6738978,1.465799258,2458174.271,237.3991955,0.705528839,0
20.8,0.183888672,16.12110048,39177204,27,1,0.177699,4.282,2458000.5,0.361077591,19.16980818,138.9620088,718.4518657,1.003030842,72.9310642,2.136727062,2457789.956,105.4987997,0.50107741,0
22.3,0.092162655,21.74799848,34535280,38,0,8.85E-05,5.104,2458000.5,0.487106734,3.675060161,141.86829,493.0840322,0.626482107,263.644707,1.816451535,2458042.047,329.6666745,0.730098678,0
25.3,0.023150212,5.443205177,22546088,10,5,0.0219111,6.12,2458000.5,0.068044012,9.54801933,146.7003862,359.1909621,0.921609025,248.6059699,1.056186143,2457988.176,12.35173997,1.002252389,0
20.8,0.183888672,18.73842456,74046728,30,2,0.110815,6.512,2458000.5,0.483176196,11.6473826,222.2225909,310.4149454,0.463701647,263.5353329,1.330726721,2457877.333,142.8418281,1.159737974,0
27.4,0.008801465,6.130579396,17555536,19,4,0.00345016,5.313,2458000.5,0.17327983,0.819127547,287.4896225,474.4545295,0.984213491,195.4557624,1.396794077,2457887.931,85.41333162,0.758766073,0
26.1,0.016016034,8.24103732,888082.1875,6,8,0.00555895,4.28,2454180.5,0.418304751,3.223083663,179.6505664,730.2829181,0.923189084,313.3103732,2.250944055,2454142.105,18.92695798,0.492959634,0
19,0.421264611,17.950447,51670280,48,1,0.20947,4.015,2458000.5,0.419204974,32.57862329,155.1178698,774.0151858,0.958201673,99.02645729,2.341419123,2458124.549,302.3036909,0.465107154,0
28.4,0.005553349,9.92111343,1306640.75,6,8,0.000107058,4.635,2454180.5,0.403511193,0.237417202,352.4363137,613.6993056,0.843024963,119.5531542,1.983599624,2454128.923,30.2556889,0.586606497,0
19.4,0.350392641,13.96512733,15382824,67,0,0.0639475,3.845,2458000.5,0.4646086,16.30360395,179.1816954,908.0731349,0.982546224,44.16718424,2.687838561,2457848.111,60.41387127,0.396443839,0
28.4,0.005553349,2.382098531,13458661,9,3,0.000330436,6.029,2458000.5,0.08300439,1.439038908,43.46608958,370.8775035,0.926378853,273.6429888,1.094086334,2458024.135,337.0582411,0.9706709,0
21.5,0.133215567,18.07809285,44961308,19,0,0.251787,4.387,2458000.5,0.316450028,32.88126191,194.4662688,650.8394437,1.004663355,265.7424546,1.934882829,2458008.044,355.8271032,0.553131811,0
19.3,0.366906138,23.01089763,29245814,17,0,0.0909677,3.056,2458000.5,0.717648095,8.373427433,64.48216724,1418.185849,0.697504802,33.26394418,4.243172351,2458391.157,260.8334263,0.253845432,0
21.1,0.160160338,39.33017518,60682180,13,1,0.0251441,3.997,2458000.5,0.786069908,6.759681515,175.2342224,715.4265072,0.334900872,227.2554116,2.796036611,2457720.392,140.9491243,0.50319634,1
20.6,0.201629919,14.53482709,29161198,13,6,0.0687616,3.666,2458000.5,0.508777353,9.421126631,201.1335761,1024.618577,0.977059278,306.7910645,3.001011704,2458262.809,267.8375803,0.351350257,0
20.6,0.201629919,25.59927229,66764500,67,0,0.0355235,6.454,2456346.5,0.412094837,5.208499322,205.242573,319.0893041,0.537258325,211.1301077,1.290445731,2456372.826,330.2984546,1.128210803,1
21.8,0.116025908,9.559908898,49658444,51,1,0.104736,6.003,2458000.5,0.377535298,7.104126563,179.5057828,365.992924,0.623300636,170.8521653,1.379385249,2457994.548,5.854064811,0.983625574,0
20.4,0.22108281,27.44667074,23630758,30,0,0.013697,4.674,2458000.5,0.69389347,9.289064067,195.9385721,550.1756519,0.402230088,237.8475378,2.225809818,2458002.265,358.845406,0.654336481,1
20.9,0.175612319,29.72480175,62409164,10,8,0.0142423,6.916,2455129.5,0.316095003,42.04873457,202.0965382,270.4850045,0.559790626,30.56063342,1.077251442,2455024.935,139.1701013,1.330942544,1
22.5,0.08405334,21.64391179,74731272,11,2,0.119322,4.643,2458000.5,0.313360785,10.77232039,7.986380152,616.7671047,0.973667005,262.7422221,1.862369692,2457939.084,35.84780665,0.583688717,0
25,0.02658,12.52532171,27193008,6,7,0.00542518,5.545,2458000.5,0.253784026,6.744239466,30.26770663,431.7343358,0.834212417,75.39888799,1.4016347,2458010.062,352.0271708,0.833846118,0
15.9,1.756123185,16.84412126,31051022,115,0,0.203132,4.398,2458000.5,0.574784077,14.38178209,78.52491011,646.2411081,0.622023733,31.32701391,2.303660367,2458027.44,344.9923479,0.557067626,0
17.2,0.96506147,31.72626309,38807332,73,0,0.0670039,3.152,2458000.5,0.761277126,9.362986149,194.9632791,1234.249595,0.537564292,118.8673958,3.966103764,2457943.565,16.60639653,0.291675202,0
18.4,0.555334912,17.92846152,41631948,33,1,0.03814,8.751,2458000.5,0.531198021,18.94493055,37.03187446,184.9187855,0.297790729,352.9927366,0.972642173,2458023.338,315.539623,1.946800586,1
20,0.2658,23.7053659,27025644,25,0,0.0254032,3.609,2458000.5,0.654125019,9.555632639,24.14926091,976.3876866,0.666195549,89.58499676,3.186037685,2458065.428,336.0605206,0.368706002,1
18.4,0.555334912,13.73621629,22080952,38,0,0.107816,2.866,2458000.5,0.701493379,11.30176709,172.9180837,1745.66757,0.846959634,8.965575732,4.827685923,2457692.437,63.53026415,0.206224831,0
28.7,0.004836765,8.689363866,554346.25,10,7,0.00441937,3.884,2458000.5,0.470707736,4.249148051,209.5394879,906.0392289,0.969902168,30.50458736,2.694999941,2457874.054,50.2414292,0.397333789,0
21.3,0.146067964,9.158079233,59780552,11,3,0.117339,6.177,2458000.5,0.501265883,10.1742649,125.6630032,340.9885416,0.476390746,166.4489851,1.434008925,2458003.813,356.502551,1.055753951,0
23.174,0.061624723,9.947748123,19958000,14,6,0.0952113,4.662,2458000.5,0.223124505,18.49508983,207.6823375,608.9602717,1.092307993,15.72824994,1.719746192,2457882.4,69.81731119,0.59117157,0
16.25,1.494703242,19.17911343,10684524,285,0,0.025757,4.415,2455958.5,0.559761402,6.353445563,35.73168803,651.0979905,0.647222195,285.8593797,2.293102429,2456235.887,206.6290803,0.552912166,1
20.4,0.22108281,6.66854993,12915976,79,1,0.0847619,6.148,2458000.5,0.174118921,10.05377331,247.0777255,354.7167319,0.809915446,211.4540997,1.151421281,2458022.607,337.563534,1.01489433,0
21.6,0.127219879,14.07539714,32252850,15,0,0.214372,4.518,2458000.5,0.287662302,23.81954747,32.67472269,636.438766,1.031473466,261.0934563,1.864550341,2458113.104,296.305748,0.565647505,0
20.9,0.175612319,7.47793543,28218566,21,1,0.141432,3.577,2458000.5,0.475692784,5.655341229,161.2153946,1122.682724,1.108387392,82.33147476,3.119619998,2457608.608,125.664167,0.320660497,0
19.9,0.278326768,14.34289638,25913570,38,1,0.091853,7.039,2458000.5,0.244038909,20.41325785,212.253301,273.1487892,0.62282592,235.6704622,1.024946505,2457970.789,39.15839463,1.317963008,0
16.7,1.214940408,23.43172596,28200412,133,0,0.115277,5.016,2458000.5,0.580214033,36.82687223,53.51079566,470.7224669,0.497132607,277.1296416,1.871372519,2458052.273,320.4049655,0.764781852,0
23.3,0.058150704,9.211839245,38263144,15,5,0.018281,5.738,2458000.5,0.310489221,5.753759695,196.4877402,401.9251575,0.73491803,71.96610777,1.396790574,2457877.501,110.1686537,0.895689143,0
22.1,0.101054342,13.96684342,64641484,18,5,0.0854498,4.819,2458000.5,0.234942015,27.49201337,65.30558873,551.9008338,1.007401905,48.09915503,1.626128951,2457949.77,33.09059804,0.652291096,0
21.3,0.146067964,19.96732404,57287832,13,5,0.0427367,4.053,2458000.5,0.452320725,12.06866945,8.788946167,811.7435268,0.932695564,160.4959894,2.473296254,2458260.253,244.801984,0.443489832,1
24.4,0.035039264,6.243014377,48241980,14,0,0.0301788,5.356,2458000.5,0.130257898,8.454072902,200.6528192,466.0677405,1.023193027,195.4677966,1.329672321,2458166.158,232.0425488,0.772419905,0
19.3,0.366906138,18.51540037,44506188,38,0,0.037944,4.006,2458000.5,0.43928213,16.49497716,226.248957,828.5240821,0.968015259,316.8843984,2.484755952,2458350.619,207.8706723,0.434507587,1
26.5,0.013321557,3.091982977,9225863,17,1,0.00576149,6.132,2458000.5,0.013948498,4.3209082,264.4056022,359.0658068,0.974877427,87.81644304,1.002458289,2457942.407,58.24402434,1.002601733,0
24.7,0.030517923,12.93733703,33474548,7,8,0.0888196,6.112,2454616.5,0.156892213,25.45421589,246.1053751,351.296487,0.821485723,152.7814648,1.127222939,2454753.758,219.3411439,1.024775406,0
25.5,0.021113245,14.69768439,34045524,10,7,0.0199792,5.071,2458000.5,0.277983451,9.226926451,249.0385697,514.8380393,0.907671332,67.59729437,1.606596059,2457896.913,72.43326351,0.699249031,0
21.2,0.152951935,1.980141465,46786688,19,4,0.224921,4.558,2458000.5,0.175505699,5.486227267,168.5755275,658.6836945,1.221537063,116.5382712,1.741581207,2458258.805,218.8249783,0.546544575,0
18.1,0.63760979,12.27968112,43843980,97,1,0.0241048,6.215,2458000.5,0.152046442,21.61493862,288.0591075,343.0090031,0.813161476,297.6885868,1.104777231,2458001.963,358.464213,1.049535134,1
17.8,0.732073989,28.10447616,32894740,77,0,0.163058,4.385,2458000.5,0.568608746,38.19808342,242.6311658,605.6961135,0.604378365,294.4312749,2.19761801,2457856.092,85.82979742,0.594357454,0
22.1,0.101054342,13.57504999,41375608,12,3,0.0792105,6.17,2458000.5,0.385004085,17.66640726,300.8517557,344.1012158,0.591013523,45.83685111,1.330994439,2458092.305,263.9531663,1.046203801,0
19.8,0.291443905,26.22156826,59815244,21,0,0.0774422,3.799,2458000.5,0.503326114,26.00855437,245.0350148,884.9164794,0.895929625,294.5954333,2.711788235,2457757.773,98.74558613,0.406818054,0
21.2,0.152951935,19.99105396,45948368,23,1,0.119044,5.97,2458000.5,0.380539389,7.422343302,20.3030661,369.541296,0.624295298,1.567125832,1.391314045,2458019.323,341.6634797,0.974180704,0
20.7,0.192555078,25.68924858,38027960,14,6,0.109481,4.078,2458000.5,0.620409163,10.41605768,125.9556864,750.8666433,0.613703562,232.451178,2.619796837,2458062.941,330.0626824,0.479445988,0
24.5,0.033462237,11.49349354,23199470,33,4,0.00157849,4.523,2458000.5,0.353518279,1.103625991,173.4988117,654.3744543,0.953618914,26.54002405,1.996561683,2458140.197,283.1466472,0.550143725,0
29.345,0.003593809,11.62963976,46754632,3,5,0.00240555,6.439,2458000.5,0.142864096,5.325681282,159.760863,326.5448963,0.795449604,315.5833375,1.060614528,2458110.466,238.7678626,1.102451773,0
17.7,0.766575574,12.63028549,42953912,88,0,0.0196183,4.354,2458000.5,0.578348136,7.789457784,110.7937623,665.3283025,0.628896348,97.65867036,2.354115947,2458226.222,237.8650321,0.541086256,1
19.1,0.40230458,15.86105428,62829040,113,0,0.0423433,7.026,2458000.5,0.369145978,17.50753783,297.797371,272.7925064,0.519299872,30.57114985,1.127039389,2458113.729,210.5734792,1.319684344,1
18.2,0.608912622,28.06133549,30523832,46,0,0.0261465,3.351,2458000.5,0.700040222,47.71196594,271.1712062,938.4797458,0.562704871,269.1576575,3.189163964,2457970.578,11.477915,0.383599115,1
20.9,0.175612319,11.64454628,18792358,19,6,0.114409,4.369,2458000.5,0.328738048,20.31261587,274.0847866,688.5693729,1.024373216,303.3861385,2.027708653,2457662.353,176.7910441,0.522823138,0
21.7,0.121494041,16.64857454,42713084,10,4,0.0644987,4.495,2458000.5,0.36170701,8.924496063,80.55848096,658.7908924,0.945771409,251.3039823,2.017668342,2458266.821,214.467469,0.546455642,0
20.6,0.201629919,5.497672186,39392896,12,2,0.202698,3.75,2458000.5,0.417914325,11.21025135,44.05173907,1001.248969,1.140116807,242.1024495,2.777233703,2458305.078,250.4887669,0.359550932,0
20,0.2658,11.5994442,7464119,51,1,0.0329288,5.905,2458000.5,0.139797017,19.87996921,95.09652174,378.847757,0.881411014,259.9582539,1.167898351,2458132.701,234.3764579,0.950249786,1
20.2,0.242412481,8.83209794,42366436,41,0,0.027811,5.069,2458000.5,0.265696985,16.32800944,156.4374426,510.5921803,0.918034776,135.405219,1.582390137,2457860.201,98.91995582,0.705063677,1
24.6,0.031956189,10.62642581,47083940,10,6,0.071717,6.692,2458000.5,0.263048625,16.73653903,144.4533847,299.9348003,0.64623596,206.0642298,1.107572995,2457918.77,98.09674928,1.200260856,0
24.6,0.031956189,10.66993548,2099659.75,6,8,0.0070155,4.541,2454273.5,0.385057971,10.89196483,268.0116761,639.072915,0.89289865,58.28620374,2.011110535,2454318.928,334.4096996,0.563316003,0
18.4,0.555334912,17.14993687,38102440,35,1,0.234728,4.041,2458000.5,0.61407927,15.76173374,327.6065705,760.7250129,0.629386786,26.08019801,2.632354483,2458130.355,298.5483158,0.473232763,0
25.3,0.023150212,4.685706866,24684122,10,5,0.0253681,6.137,2458000.5,0.173857866,2.636233376,193.7175231,357.221115,0.813980315,38.43986871,1.156577247,2458178.545,180.5697456,1.007779173,0
18.7,0.483676488,13.59855043,25665438,32,0,0.066691,3.604,2457600.5,0.547584919,9.846668069,44.76280512,1047.804273,0.913394163,193.1860524,3.124464883,2457402.605,67.99180035,0.343575617,0
27.1,0.010105434,9.335961184,42336916,7,6,0.0115762,6.313,2458000.5,0.278938125,6.504062867,296.145587,336.2118535,0.682310827,300.0811487,1.210205892,2457957.826,45.69321434,1.070753444,0
28.4,0.005553349,6.971050128,1246412.375,3,5,0.00136991,6.309,2458000.5,0.186273503,8.881277541,285.765634,337.9534643,0.772652312,237.5039274,1.126394394,2458156.493,193.8304405,1.065235419,0
18.7,0.483676488,13.59855711,25665442,34,0,0.0657158,3.604,2458000.5,0.547744125,9.84770123,44.76182242,1047.73325,0.913031477,193.1938313,3.124645102,2458450.46,205.3942069,0.343598907,0
23.7,0.048367649,5.367412298,44853760,11,7,0.0262827,5.458,2458000.5,0.210887022,5.383943382,69.40924768,447.4011819,0.903382457,95.2225874,1.386232547,2458180.88,214.8574624,0.804646958,0
25.6,0.020162992,5.13660367,38233348,5,5,0.0279594,6.474,2458000.5,0.257887694,7.333257404,354.3754188,321.2154297,0.681190027,220.4177089,1.154623829,2458099.857,248.6459447,1.120743173,0
22.7,0.076657557,19.14282446,54935432,14,6,0.0149365,3.556,2458000.5,0.530052288,4.710038549,176.2039262,1107.448956,0.984463761,175.6281907,3.205209836,2457652.574,113.1007254,0.325071416,0
27.8,0.00732074,23.90612271,69991336,3,7,0.00343495,4.319,2458000.5,0.438261276,3.505492304,153.2548774,711.1809737,0.875901961,54.52981751,2.242636688,2457847.948,77.22211137,0.506200269,0
23.1,0.063760979,3.683502327,56765072,8,1,0.244813,3.665,2458000.5,0.394694527,6.582243902,117.3082233,1087.646653,1.252855165,205.4764752,2.886724673,2457612.434,128.4458676,0.330989848,0
23.6,0.050647146,11.18327691,59095188,11,7,0.0134963,7.146,2458000.5,0.36478542,5.381469744,159.2151718,266.8987445,0.515330516,209.2395002,1.107209433,2458072.109,263.4115453,1.348826128,0
20.4,0.22108281,9.486579029,39718880,20,5,0.191083,3.048,2458000.5,0.636515823,15.10668782,202.9156456,1540.61168,0.948888863,87.57483933,4.272184975,2457394.549,141.5947083,0.23367342,0
19,0.421264611,19.42934818,64664624,27,1,0.089119,6.79,2458000.5,0.379618045,24.45381292,150.7160727,287.1675764,0.528466109,114.3228502,1.175213713,2458030.39,322.5292584,1.253623423,0
25,0.02658,16.86035483,6795309.5,12,6,0.00174728,4.901,2458000.5,0.452082632,17.10528493,318.0981354,531.0796621,0.703216786,88.65453345,1.863654891,2458096.062,295.2222153,0.677864407,0
21.7,0.121494041,16.47387944,63940024,15,1,0.14114,4.357,2458000.5,0.308475547,13.21193955,128.0621733,708.8700199,1.075935731,235.6370418,2.035843544,2457891.21,55.50309951,0.507850508,0
19,0.421264611,19.80774838,35888644,50,0,0.239046,3.776,2458000.5,0.463582487,32.39574163,147.3381831,879.2773903,0.963506394,97.50619973,2.628868465,2457775.644,92.0622423,0.409427109,0
25.3,0.023150212,8.90632767,13054827,13,7,0.000526625,4.876,2458000.5,0.294084118,0.705601485,324.5167691,560.8067956,0.939498693,49.20581299,1.722287836,2457728.239,174.773222,0.641932307,0
20.2,0.242412481,8.500047249,65131456,49,0,0.119386,5.182,2458000.5,0.15829944,15.73210383,105.7172766,492.9363779,1.027904052,64.90665549,1.414541874,2458070.767,308.6824689,0.730317372,0
23.1,0.063760979,17.64367935,61014648,10,6,0.00496622,4.923,2458000.5,0.239557038,14.03024781,288.3868113,546.2046546,0.9944233,329.477821,1.620955761,2458099.409,294.8095357,0.659093614,0
23.1,0.063760979,15.90289327,63950560,15,4,0.145097,5.042,2458000.5,0.148254557,25.62276113,158.6205683,509.4877442,1.063326641,61.90781462,1.433491276,2457798.703,142.5880667,0.70659207,0
20.3,0.231502122,10.7945796,36331188,69,3,0.0862781,4.769,2458000.5,0.2837355,13.21894033,185.4569706,582.2905267,0.977464422,65.08392815,1.75187487,2457759.477,149.0119007,0.61824808,0
21.1,0.160160338,17.14010706,58081632,15,1,0.316524,4.189,2458000.5,0.193873449,32.36162591,308.440675,732.0215106,1.281406246,42.72053405,1.897762692,2458014.375,353.1765938,0.491788827,0
19,0.421264611,16.9611322,44028012,48,1,0.20947,4.015,2458000.5,0.419204974,32.57862329,155.1178698,774.0151858,0.958201673,99.02645729,2.341419123,2458124.549,302.3036909,0.465107154,0
24.8,0.029144391,8.626622952,41215756,9,7,0.0291821,5.99,2458000.5,0.266821976,6.970202977,229.3883853,371.3113871,0.741257897,63.15809176,1.280782789,2458019.242,341.8286099,0.969536654,0
22.7,0.076657557,4.980530546,45682356,12,1,0.300639,4.965,2458000.5,0.027937509,7.265658888,150.2649292,548.1311898,1.274143209,278.9705055,1.347382097,2457772.382,149.8225379,0.656777076,0
22,0.105816886,5.556097081,14769773,19,1,0.094016,4.653,2458000.5,0.241158012,8.555753761,135.993235,622.3362303,1.082519658,215.4373875,1.770563528,2458090.464,307.9591399,0.578465438,0
18.8,0.46190746,21.74343515,73330376,17,2,0.188015,3.893,2458000.5,0.709528978,13.73554529,83.08101313,787.4363562,0.484745929,203.7191637,2.852908374,2458256.182,243.1073614,0.457179805,0
29.1,0.004023046,15.67739343,65316044,9,6,0.00257613,5.846,2458000.5,0.115992528,1.033141714,348.0195183,393.165409,0.928482777,105.7858359,1.172139235,2457893.487,97.98562042,0.91564515,0
21.9,0.110803882,21.3534753,64967668,13,2,0.0360908,6.446,2458000.5,0.378540305,26.05279691,132.1133405,314.2401183,0.562153738,228.8546759,1.246986074,2458122.294,220.4697639,1.14562075,1
21.2,0.152951935,19.02150005,14619864,6,6,0.0667857,4.469,2458000.5,0.437398953,24.56842188,151.7319137,632.7522952,0.811504136,97.07781957,2.073325675,2458075.09,317.5623087,0.568943017,0
21.3,0.146067964,13.7166718,57467300,7,6,0.210535,5.051,2458000.5,0.04284157,26.32203992,345.5500838,508.2963953,1.193061682,214.7931649,1.299862465,2458241.127,189.5760641,0.708248186,0
26.3,0.014606796,8.042187847,74292192,16,6,0.000822865,5.629,2458000.5,0.276216477,16.01011298,222.2294415,414.3003805,0.787202797,269.2977678,1.388040968,2457856.547,125.0856468,0.868934756,0
30.8,0.001838887,31.85216524,73141344,2,6,0.000118866,3.964,2458000.5,0.600300102,1.372379455,161.8499823,814.5178568,0.682237351,80.37433944,2.731510588,2457862.779,60.86992118,0.44197926,0
21.4,0.139493823,22.37937125,72561776,26,1,0.02399,7.016,2458000.5,0.410133369,21.73466211,158.3762559,271.378308,0.483880697,226.0087131,1.156763718,2457895.461,139.3409019,1.326561444,1
19.5,0.334622375,8.293615167,20188070,56,0,0.0579281,4.066,2457600.5,0.381058244,8.719324512,152.6355617,828.9416991,1.06889117,177.0408182,2.385040188,2457659.156,334.5263272,0.434288684,0
